SCHEMA;TABLE_NAME;COLUMN_NAME;TABLE_KEY
DELTA;SEG_SINISTRO_ILHA_SEGURADORA;CODSEGURADORA;SIM
DELTA;SEG_SINISTRO_ILHA_SEGURADORA;CODSINISTROILHA;SIM
DELTA;SEG_SINISTRO_ILHA_SEGURADORA;CODSUPERVISOR;SIM
DELTA;SEG_SINISTRO_ILHA_SEGURADORA;CODTIPOSINISTRO;SIM
DELTA;SEG_SINISTRO_ILHA_SEGURADORA;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_ILHA_SUPERVISOR;CODILHASUPERVISOR;SIM
DELTA;SEG_SINISTRO_ILHA_SUPERVISOR;CODSINISTROILHA;SIM
DELTA;SEG_SINISTRO_ILHA_SUPERVISOR;CODSUPERVISOR;SIM
DELTA;SEG_SINISTRO_ILHA_SUPERVISOR;CODSUPERVISORCELULA;SIM
DELTA;SEG_SINISTRO_ILHA_SUPERVISOR;IDTCARGO;NAO
DELTA;SEG_SINISTRO_ILHA_SUP_CLASS;CODILHACLASSIFICACAO;SIM
DELTA;SEG_SINISTRO_ILHA_SUP_CLASS;CODILHASUPCLASS;SIM
DELTA;SEG_SINISTRO_ILHA_SUP_CLASS;CODILHASUPERVISOR;SIM
DELTA;SEG_SINISTRO_I_META;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_I_META;CODMETASINI;SIM
DELTA;SEG_SINISTRO_I_META;CODSINISTROILHA;SIM
DELTA;SEG_SINISTRO_I_META;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_I_META;IDTPROCEDENCIA;SIM
DELTA;SEG_SINISTRO_I_META;IDTTIPOITEM;SIM
DELTA;SEG_SINISTRO_I_META;VALORMETA;NAO
DELTA;SEG_SINISTRO_LIB;CODATENDIMENTO;NAO
DELTA;SEG_SINISTRO_LIB;CODCIDADECLIENTE;NAO
DELTA;SEG_SINISTRO_LIB;CODEVENTOSERVICO;NAO
DELTA;SEG_SINISTRO_LIB;CODITEM;NAO
DELTA;SEG_SINISTRO_LIB;CODPLANO;NAO
DELTA;SEG_SINISTRO_LIB;CODSEGURADORA;SIM
DELTA;SEG_SINISTRO_LIB;CODSEGURADORACIA;NAO
DELTA;SEG_SINISTRO_LIB;CODSINISTRO;SIM
DELTA;SEG_SINISTRO_LIB;CODTIPOSINISTRO;NAO
DELTA;SEG_SINISTRO_LIB;CODUFCLIENTE;NAO
DELTA;SEG_SINISTRO_LIB;CODUFSINISTRO;NAO
DELTA;SEG_SINISTRO_LIB;DATAGENDAMENTO;NAO
DELTA;SEG_SINISTRO_LIB;DATAVISO;NAO
DELTA;SEG_SINISTRO_LIB;DATCARREGADO;NAO
DELTA;SEG_SINISTRO_LIB;DATENVIO;NAO
DELTA;SEG_SINISTRO_LIB;DATGERACAO;SIM
DELTA;SEG_SINISTRO_LIB;DATPREVISAOATENDIMENTO;NAO
DELTA;SEG_SINISTRO_LIB;DATREALATENDIMENTO;NAO
DELTA;SEG_SINISTRO_LIB;DATSINISTRO;NAO
DELTA;SEG_SINISTRO_LIB;DSCBAIRROCLIENTE;NAO
DELTA;SEG_SINISTRO_LIB;DSCBAIRROSINISTRO;NAO
DELTA;SEG_SINISTRO_LIB;DSCCIDADECLIENTE;NAO
DELTA;SEG_SINISTRO_LIB;DSCCIDADESINISTRO;NAO
DELTA;SEG_SINISTRO_LIB;DSCDESCRICAOSINISTRO;NAO
DELTA;SEG_SINISTRO_LIB;DSCEMAILCLIENTE;NAO
DELTA;SEG_SINISTRO_LIB;DSCENDERECOCLIENTE;NAO
DELTA;SEG_SINISTRO_LIB;DSCLOJA;NAO
DELTA;SEG_SINISTRO_LIB;DSCPAYLOADENVIO;NAO
DELTA;SEG_SINISTRO_LIB;DSCPAYLOADRETORNO;NAO
DELTA;SEG_SINISTRO_LIB;DSCPLACA;NAO
DELTA;SEG_SINISTRO_LIB;DSCSERVICO;NAO
DELTA;SEG_SINISTRO_LIB;IDTENVIO;NAO
DELTA;SEG_SINISTRO_LIB;IDTSTATUS;SIM
DELTA;SEG_SINISTRO_LIB;IDTTIPOPESSOA;NAO
DELTA;SEG_SINISTRO_LIB;IDTTIPOREGISTRO;SIM
DELTA;SEG_SINISTRO_LIB;NOMCLIENTE;NAO
DELTA;SEG_SINISTRO_LIB;NOMSOLICITANTE;NAO
DELTA;SEG_SINISTRO_LIB;NUMAPOLICECIA;SIM
DELTA;SEG_SINISTRO_LIB;NUMCELULARCLIENTE;NAO
DELTA;SEG_SINISTRO_LIB;NUMCEPCLIENTE;NAO
DELTA;SEG_SINISTRO_LIB;NUMCEPCOMPLEMENTOCLIENTE;NAO
DELTA;SEG_SINISTRO_LIB;NUMCHASSI;NAO
DELTA;SEG_SINISTRO_LIB;NUMDDDCELULARCLIENTE;NAO
DELTA;SEG_SINISTRO_LIB;NUMDDDCLIENTE;NAO
DELTA;SEG_SINISTRO_LIB;NUMDOCUMENTO;NAO
DELTA;SEG_SINISTRO_LIB;NUMLOTE;SIM
DELTA;SEG_SINISTRO_LIB;NUMRAMALCLIENTE;NAO
DELTA;SEG_SINISTRO_LIB;NUMSINISTRO;SIM
DELTA;SEG_SINISTRO_LIB;NUMTELEFONECLIENTE;NAO
DELTA;SEG_SINISTRO_LIB;OBSSINISTRO;NAO
DELTA;SEG_SINISTRO_LIB_ERRO_GERACAO;CODATENDIMENTO;SIM
DELTA;SEG_SINISTRO_LIB_ERRO_GERACAO;CODERRO;SIM
DELTA;SEG_SINISTRO_LIB_ERRO_GERACAO;CODSEGURADORA;SIM
DELTA;SEG_SINISTRO_LIB_ERRO_GERACAO;DATTENTATIVAGERACAO;NAO
DELTA;SEG_SINISTRO_LIB_ERRO_GERACAO;DSCERRO;NAO
DELTA;SEG_SINISTRO_LIB_ERRO_GERACAO;IDTTIPOREGISTRO;SIM
DELTA;SEG_SINISTRO_PROVIDENCIA;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_PROVIDENCIA;CODAPURACAOCPR;NAO
DELTA;SEG_SINISTRO_PROVIDENCIA;CODAPURACAOSUP;NAO
DELTA;SEG_SINISTRO_PROVIDENCIA;CODATENDIMENTO;NAO
DELTA;SEG_SINISTRO_PROVIDENCIA;CODMOTIVO;NAO
DELTA;SEG_SINISTRO_PROVIDENCIA;CODPROVIDENCIA;SIM
DELTA;SEG_SINISTRO_PROVIDENCIA;CODUSUARIO;SIM
DELTA;SEG_SINISTRO_PROVIDENCIA;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_PROVIDENCIA;IDTAPLICARCPR;NAO
DELTA;SEG_SINISTRO_PROVIDENCIA;IDTAPLICARSUP;NAO
DELTA;SEG_SINISTRO_PROVIDENCIA;IDTCANCELADA;NAO
DELTA;SEG_SINISTRO_SAS;CODATENDIMENTO;NAO
DELTA;SEG_SINISTRO_SAS;CODLOJA;NAO
DELTA;SEG_SINISTRO_SAS;CODMARCATIPO;NAO
DELTA;SEG_SINISTRO_SAS;CODOBJETOCAUSA;NAO
DELTA;SEG_SINISTRO_SAS;CODPECA;NAO
DELTA;SEG_SINISTRO_SAS;CODSEGURADORA;SIM
DELTA;SEG_SINISTRO_SAS;CODSEGURADORACIA;SIM
DELTA;SEG_SINISTRO_SAS;CODTIPORELACAO;NAO
DELTA;SEG_SINISTRO_SAS;CODTIPOSINISTRO;SIM
DELTA;SEG_SINISTRO_SAS;CODUFCLIENTE;NAO
DELTA;SEG_SINISTRO_SAS;CODUFSINISTRO;NAO
DELTA;SEG_SINISTRO_SAS;CODUFVEICULO;NAO
DELTA;SEG_SINISTRO_SAS;CODUNIDADEEMISSORA;NAO
DELTA;SEG_SINISTRO_SAS;CODUNIDADEREGULADORA;NAO
DELTA;SEG_SINISTRO_SAS;DATAGENDAMENTO;NAO
DELTA;SEG_SINISTRO_SAS;DATAVISO;NAO
DELTA;SEG_SINISTRO_SAS;DATCARREGADO;NAO
DELTA;SEG_SINISTRO_SAS;DATENVIO;NAO
DELTA;SEG_SINISTRO_SAS;DATGERACAO;SIM
DELTA;SEG_SINISTRO_SAS;DATREALATENDIMENTO;NAO
DELTA;SEG_SINISTRO_SAS;DATSINISTRO;NAO
DELTA;SEG_SINISTRO_SAS;DSCBAIRROCLIENTE;NAO
DELTA;SEG_SINISTRO_SAS;DSCBAIRROSINISTRO;NAO
DELTA;SEG_SINISTRO_SAS;DSCCIDADECLIENTE;NAO
DELTA;SEG_SINISTRO_SAS;DSCCIDADESINISTRO;NAO
DELTA;SEG_SINISTRO_SAS;DSCCORVEICULO;NAO
DELTA;SEG_SINISTRO_SAS;DSCDESCRICAOSINISTRO;NAO
DELTA;SEG_SINISTRO_SAS;DSCEMAILCLIENTE;NAO
DELTA;SEG_SINISTRO_SAS;DSCENDERECOCLIENTE;NAO
DELTA;SEG_SINISTRO_SAS;DSCLOJA;NAO
DELTA;SEG_SINISTRO_SAS;DSCMODELOVEICULO;NAO
DELTA;SEG_SINISTRO_SAS;DSCSERVICO;NAO
DELTA;SEG_SINISTRO_SAS;DSCSIGLAPLACAVEICULO;NAO
DELTA;SEG_SINISTRO_SAS;IDTENVIO;NAO
DELTA;SEG_SINISTRO_SAS;IDTPROCEDENCIA;NAO
DELTA;SEG_SINISTRO_SAS;IDTREEMBOLSOLANTERNA;NAO
DELTA;SEG_SINISTRO_SAS;IDTREEMBOLSOVIDRO;NAO
DELTA;SEG_SINISTRO_SAS;IDTSINISTROVALIDO;NAO
DELTA;SEG_SINISTRO_SAS;IDTTIPODOCUMENTO;NAO
DELTA;SEG_SINISTRO_SAS;IDTTIPOPESSOA;NAO
DELTA;SEG_SINISTRO_SAS;IDTTIPOREGISTRO;SIM
DELTA;SEG_SINISTRO_SAS;NOMCLIENTE;NAO
DELTA;SEG_SINISTRO_SAS;NOMSOLICITANTE;NAO
DELTA;SEG_SINISTRO_SAS;NUMANOMODELOVEICULO;NAO
DELTA;SEG_SINISTRO_SAS;NUMAPOLICECIA;SIM
DELTA;SEG_SINISTRO_SAS;NUMCEPCLIENTE;NAO
DELTA;SEG_SINISTRO_SAS;NUMCEPCOMPLEMENTOCLIENTE;NAO
DELTA;SEG_SINISTRO_SAS;NUMCHASSI;NAO
DELTA;SEG_SINISTRO_SAS;NUMDDDCLIENTE;NAO
DELTA;SEG_SINISTRO_SAS;NUMDDDSOLICITANTE;NAO
DELTA;SEG_SINISTRO_SAS;NUMDOCUMENTO;NAO
DELTA;SEG_SINISTRO_SAS;NUMLOTE;SIM
DELTA;SEG_SINISTRO_SAS;NUMPLACAVEICULO;NAO
DELTA;SEG_SINISTRO_SAS;NUMPROTOCOLO;NAO
DELTA;SEG_SINISTRO_SAS;NUMRAMALCLIENTE;NAO
DELTA;SEG_SINISTRO_SAS;NUMRAMALSOLICITANTE;NAO
DELTA;SEG_SINISTRO_SAS;NUMSINISTRO;SIM
DELTA;SEG_SINISTRO_SAS;NUMTELEFONECLIENTE;NAO
DELTA;SEG_SINISTRO_SAS;NUMTELEFONESOLICITANTE;NAO
DELTA;SEG_SINISTRO_SAS;OBSSINISTRO;NAO
DELTA;SEG_SINISTRO_SAS;VALSERVICO;NAO
DELTA;SEG_SINISTRO_SQL_CONSULTA;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_SQL_CONSULTA;CODCONSULTA;SIM
DELTA;SEG_SINISTRO_SQL_CONSULTA;CODSQLCONSULTA;SIM
DELTA;SEG_SINISTRO_SQL_CONSULTA;LOBSQL;SIM
DELTA;SEG_SINISTRO_SUBGRUPO;CODSUBGRUPO;SIM
DELTA;SEG_SINISTRO_SUBGRUPO;DATINCLUSAO;NAO
DELTA;SEG_SINISTRO_SUBGRUPO;DSCSUBGRUPO;SIM
DELTA;SEG_SINISTRO_SUPERVISOR_CELULA;CODSUPERVISORCELULA;SIM
DELTA;SEG_SINISTRO_SUPERVISOR_CELULA;CODUSUARIO;SIM
DELTA;SEG_SINISTRO_TELA_CONSULTA;CODAPURACAO;SIM
DELTA;SEG_SINISTRO_TELA_CONSULTA;CODCONSULTA;SIM
DELTA;SEG_SINISTRO_TELA_CONSULTA;CODPARENT;SIM
DELTA;SEG_SINISTRO_TELA_CONSULTA;CODTELACONSULTA;SIM
DELTA;SEG_SINISTRO_TELA_CONSULTA;DSCCAPTION;NAO
DELTA;SEG_SINISTRO_TELA_CONSULTA;DSCDATABINDING;NAO
DELTA;SEG_SINISTRO_TELA_CONSULTA;DSCDISPLAYFORMAT;NAO
DELTA;SEG_SINISTRO_TELA_CONSULTA;DSCGRID;SIM
DELTA;SEG_SINISTRO_TELA_CONSULTA;DSCPROPIERTIES;NAO
DELTA;SEG_SINISTRO_TELA_CONSULTA;DSCSTYLES;NAO
DELTA;SEG_SINISTRO_TELA_CONSULTA;DSCTABLEVIEW;SIM
DELTA;SEG_SINISTRO_TELA_CONSULTA;DSCTIPO;SIM
DELTA;SEG_SINISTRO_TELA_CONSULTA;IDTVISIBLE;SIM
DELTA;SEG_SINISTRO_TELA_CONSULTA;LOBGLYPH;NAO
DELTA;SEG_SINISTRO_TELA_CONSULTA;VLRINDEX;SIM
DELTA;SEG_SINISTRO_TELA_CONSULTA;VLRWIDTH;SIM
DELTA;SEG_SINISTRO_TIPO;CODTIPOSINISTRO;SIM
DELTA;SEG_SINISTRO_TIPO;DSCSINISTRO;SIM
DELTA;SEG_SITUACAO;CODCONTATO;NAO
DELTA;SEG_SITUACAO;CODSCRIPT;NAO
DELTA;SEG_SITUACAO;CODSITUACAO;SIM
DELTA;SEG_SITUACAO;CODSITUACAOPAI;NAO
DELTA;SEG_SITUACAO;CODTIPOREPARO;NAO
DELTA;SEG_SITUACAO;CODTIPOSCRIPT;NAO
DELTA;SEG_SITUACAO;DSCSITUACAO;SIM
DELTA;SEG_SITUACAO;IDTAGENDA;SIM
DELTA;SEG_SITUACAO;IDTFINAL;SIM
DELTA;SEG_SITUACAO;IDTFRANQUIA;SIM
DELTA;SEG_SITUACAO;IDTNIVEL;SIM
DELTA;SEG_SITUACAO;NUMHORA;SIM
DELTA;SEG_SITUACAOATENDIMENTO;CODGRUPORESPONSAVEL;SIM
DELTA;SEG_SITUACAOATENDIMENTO;CODSITUACAO;SIM
DELTA;SEG_SITUACAOATENDIMENTO;CODSITUACAOPAI;NAO
DELTA;SEG_SITUACAOATENDIMENTO;DESCRICAOWEB;NAO
DELTA;SEG_SITUACAOATENDIMENTO;DETALHAMENTO;NAO
DELTA;SEG_SITUACAOATENDIMENTO;DSCSITUACAO;NAO
DELTA;SEG_SITUACAOATENDIMENTO;HORASRESPOSTA;NAO
DELTA;SEG_SITUACAOATENDIMENTO;IDTATIVO;NAO
DELTA;SEG_SITUACAOATENDIMENTO;IDTPENDENCIAFIXA;NAO
DELTA;SEG_SITUACAOATENDIMENTO;IDTVISIVEL;NAO
DELTA;SEG_SITUACAOATENDIMENTO;IDTVISIVELWEB;NAO
DELTA;SEG_SITUACAOATENDIMENTO;NUMORDEMPREVISTA;NAO
DELTA;SEG_SITUACAOATENDIMENTO;QTDHORARETORNOPEND;NAO
DELTA;SEG_SITUACAOORDEM;CODSITUACAODESTINO;SIM
DELTA;SEG_SITUACAOORDEM;CODSITUACAOORIGEM;SIM
DELTA;SEG_SITUACAOPA;CODSITUACAOPA;SIM
DELTA;SEG_SITUACAOPA;DSCSITUACAO;SIM
DELTA;SEG_SITUACAOPA;IDTATIVO;SIM
DELTA;SEG_SITUACAOPREATENDIMENTO;CODSITPREATENDIMENTO;SIM
DELTA;SEG_SITUACAOPREATENDIMENTO;CODSTATUSATENDIMENTO;SIM
DELTA;SEG_SITUACAOPREATENDIMENTO;DSCSITPREATENDIMENTO;SIM
DELTA;SEG_SITUACAOPREATENDIMENTO;DSCSITPREATENDIMENTODETALHADA;SIM
DELTA;SEG_SITUACAOPREATENDIMENTO;IDTATIVO;SIM
DELTA;SEG_SITUACAOPREATENDIMENTO;IDTSITPREATENDIMENTO;SIM
DELTA;SEG_SITUACAOREFATURA;CODSITUACAOREFATURA;SIM
DELTA;SEG_SITUACAOREFATURA;CODSITUACAOREFATURAPAI;SIM
DELTA;SEG_SITUACAOREFATURA;CODTIPO;NAO
DELTA;SEG_SITUACAOREFATURA;DSCSITUACAOREFATURA;SIM
DELTA;SEG_SITUACAORESPONSAVEL;CODGRUPOSUSUARIO;SIM
DELTA;SEG_SITUACAORESPONSAVEL;CODSITUACAO;SIM
DELTA;SEG_SITUACAOSCRIPT;CODSITUACAO;SIM
DELTA;SEG_SITUACAOSCRIPT;CODSITUACAOSCRIPT;SIM
DELTA;SEG_SITUACAOSCRIPT;DSCPERGUNTA;SIM
DELTA;SEG_SMSINTEGRA;CODATENDIMENTO;SIM
DELTA;SEG_SMSINTEGRA;CODMSGENVIO;SIM
DELTA;SEG_SMSINTEGRA;CODMSGRESPOSTA;SIM
DELTA;SEG_SMSINTEGRA;CODSMSINTEGRA;SIM
DELTA;SEG_SMSINTEGRA;DSCRESPOSTATRATADA;NAO
DELTA;SEG_SOLDESMARCACAOEXCLUISERV;CODIGO;SIM
DELTA;SEG_SOLDESMARCACAOEXCLUISERV;CODSERVICO;SIM
DELTA;SEG_SOLDESMARCACAOEXCLUISERV;CODUSUARIOACAO;SIM
DELTA;SEG_SOLDESMARCACAOEXCLUISERV;DATINCLUSAO;SIM
DELTA;SEG_SOLICITACAOCOMPRAANEXO;CODREGISTRO;SIM
DELTA;SEG_SOLICITACAOCOMPRAANEXO;CODSOLICITACAO;SIM
DELTA;SEG_SOLICITACAOCOMPRAANEXO;CODUSUARIO;SIM
DELTA;SEG_SOLICITACAOCOMPRAANEXO;DATCRIACAO;NAO
DELTA;SEG_SOLICITACAOCOMPRAANEXO;DSCNOMEARQUIVO;NAO
DELTA;SEG_SOLICITACAOCOMPRAANEXO;DSCOBSERVACAO;NAO
DELTA;SEG_SOLICITACAOCOMPRAANEXO;LOBARQUIVO;SIM
DELTA;SEG_SOLICITACAOCOMPRAAPROVACAO;CODATENDIMENTO;SIM
DELTA;SEG_SOLICITACAOCOMPRAAPROVACAO;CODSOLICITACAO;SIM
DELTA;SEG_SOLICITACAOCOMPRAAPROVACAO;CODSOLICITACAOMOTIVOAPROVACAO;SIM
DELTA;SEG_SOLICITACAOCOMPRAAPROVACAO;CODUSUARIO;SIM
DELTA;SEG_SOLICITACAOCOMPRAAPROVACAO;DATAVALIACAO;NAO
DELTA;SEG_SOLICITACAOCOMPRAAPROVACAO;DSCMOTIVO;NAO
DELTA;SEG_SOLICITACAOCOMPRACOMPRADOR;CODATENDIMENTO;SIM
DELTA;SEG_SOLICITACAOCOMPRACOMPRADOR;CODILHA;SIM
DELTA;SEG_SOLICITACAOCOMPRACOMPRADOR;CODSOLICITACAO;SIM
DELTA;SEG_SOLICITACAOCOMPRACOMPRADOR;CODUSUARIOCOMPRADOR;SIM
DELTA;SEG_SOLICITACAOCOMPRACOMPRADOR;DATAREGISTRO;NAO
DELTA;SEG_SOLICITACAOCOMPRAPENDENCIA;CODATENDIMENTO;SIM
DELTA;SEG_SOLICITACAOCOMPRAPENDENCIA;CODDOCUMENTO;NAO
DELTA;SEG_SOLICITACAOCOMPRAPENDENCIA;CODPRODUTO;SIM
DELTA;SEG_SOLICITACAOCOMPRAPENDENCIA;CODSOLICITACAOCOMPRAPENDENCIA;SIM
DELTA;SEG_SOLICITACAOCOMPRAPENDENCIA;CODSOLICITACAOMOTIVOAPROVACAO;SIM
DELTA;SEG_SOLICITACAOCOMPRAPENDENCIA;CODTIPODOCUMENTO;NAO
DELTA;SEG_SOLICITACAOCOMPRAPENDENCIA;CODUSUARIOCRIACAO;NAO
DELTA;SEG_SOLICITACAOCOMPRAPENDENCIA;DATCRIACAO;NAO
DELTA;SEG_SOLICITACAOCOMPRAPENDENCIA;IDTDEVOLUCAO;NAO
DELTA;SEG_SOLICITACAOCOMPRAPENDENCIA;IDTSITUACAO;NAO
DELTA;SEG_SOLICITACAODESMARCACAO;CODATENDIMENTO;SIM
DELTA;SEG_SOLICITACAODESMARCACAO;CODMOTIVOACEITANEGA;SIM
DELTA;SEG_SOLICITACAODESMARCACAO;CODMOTIVODESMARCACAO;SIM
DELTA;SEG_SOLICITACAODESMARCACAO;CODORDEMSERVICO;SIM
DELTA;SEG_SOLICITACAODESMARCACAO;CODPRODUTO;SIM
DELTA;SEG_SOLICITACAODESMARCACAO;CODSOLICITACAODESMARCACAO;SIM
DELTA;SEG_SOLICITACAODESMARCACAO;CODUSUARIORESPONSAVEL;SIM
DELTA;SEG_SOLICITACAODESMARCACAO;CODUSUARIOSOLICITACAO;SIM
DELTA;SEG_SOLICITACAODESMARCACAO;DATSOLICITACAODESMARCACAO;SIM
DELTA;SEG_SOLICITACAODESMARCACAO;DATSTATUSSOLICITACAO;NAO
DELTA;SEG_SOLICITACAODESMARCACAO;DSCJUSTIFICATIVA;NAO
DELTA;SEG_SOLICITACAODESMARCACAO;IDTSTATUSSOLICITACAO;SIM
DELTA;SEG_SOLICITACAODESMARCACAO;VALCUSTOGERENCIALFORNECIMENTO;NAO
DELTA;SEG_SOLICITACAODESMARCACAO;VALCUSTOGERENCIALNEGOCIADO;NAO
DELTA;SEG_SOLICITACAOFORNCRED;CODCLIENTE;SIM
DELTA;SEG_SOLICITACAOFORNCRED;CODMOTIVO;SIM
DELTA;SEG_SOLICITACAOFORNCRED;CODSOLICITACAO;SIM
DELTA;SEG_SOLICITACAOFORNCRED;CODUSUARIOSOLICITACAO;SIM
DELTA;SEG_SOLICITACAOFORNCRED;CODUSUARIOTRATATIVA;SIM
DELTA;SEG_SOLICITACAOFORNCRED;DATINCLUSAO;SIM
DELTA;SEG_SOLICITACAOFORNCRED;DATTRATATIVA;NAO
DELTA;SEG_SOLICITACAOFORNCRED;IDTACAO;SIM
DELTA;SEG_SOLICITACAOFORNCRED;LOBOBSERVACAO;SIM
DELTA;SEG_SOLICITACAOFORNCRED;LOBPLANOACAO;NAO
DELTA;SEG_SOLICITACAOFORNCRED;LOBRESUMO;NAO
DELTA;SEG_SOLICITACAOMOTIVOAPROVACAO;CODSOLICITACAOMOTIVOAPROVACAO;SIM
DELTA;SEG_SOLICITACAOMOTIVOAPROVACAO;DSCSOLICITACAOMOTIVOAPROVACAO;NAO
DELTA;SEG_SOLICITACAOMOTIVOAPROVACAO;IDTATIVO;NAO
DELTA;SEG_SOLICITACAOMOTIVOAPROVACAO;IDTIPOAPROVACAO;NAO
DELTA;SEG_SOLICITACAOMOTIVOAPROVACAO;IDTMOTIVOOBRIGATORIO;NAO
DELTA;SEG_SOLICITACAOMOTIVOAPROVACAO;IDTREPROVACAO;NAO
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;CODEXTERNO;NAO
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;CODMOTIVO;SIM
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;CODMOTIVOTRATATIVA;NAO
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;CODSOLICITACAO;SIM
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;CODUSUARIO;SIM
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;CODUSUARIOCONCLUSAO;SIM
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;CODUSUARIOTRATATIVA;SIM
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;DATCONCLUSAO;NAO
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;DATINCLUSAO;SIM
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;DATTRATATIVA;NAO
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;DSCDOCUMENTO;NAO
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;IDTSTATUS;SIM
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;IDTTIPODOCUMENTO;SIM
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;LOBANEXO;NAO
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;LOBDSCANEXO;NAO
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;LOBRESPOSTA;NAO
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;LOBSOLICITACAO;NAO
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;NOMANEXO;NAO
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;NUMCHASSIS;NAO
DELTA;SEG_SOLICITACAOUSUARIO;CODIGO;SIM
DELTA;SEG_SOLICITACAOUSUARIO;CODUSUARIO;SIM
DELTA;SEG_SOLICITACAOUSUARIO;CODUSUARIOACAO;SIM
DELTA;SEG_SOLICITACAOUSUARIO;DATINCLUSAO;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;CODATENDIMENTO;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;CODEXTERNO;NAO
DELTA;SEG_SOLICITACOESCONSULTAPA;CODMOTIVO;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;CODSCRIPT;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;CODSEGURADORA;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;CODSOLICITACAOCONSULTA;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;CODTIPOSCRIPT;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;CODUSUARIOAGENTE;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;CODUSUARIOCONSULTA;NAO
DELTA;SEG_SOLICITACOESCONSULTAPA;CODUSUARIOILHA;NAO
DELTA;SEG_SOLICITACOESCONSULTAPA;DATOCORRENCIAQUEBRA;NAO
DELTA;SEG_SOLICITACOESCONSULTAPA;DATRESPOSTACONSULTA;NAO
DELTA;SEG_SOLICITACOESCONSULTAPA;DATRESPOSTAILHA;NAO
DELTA;SEG_SOLICITACOESCONSULTAPA;DATSOLICITACAO;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;DSCDOCUMENTO;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;DSCJUSTIFICATIVA;NAO
DELTA;SEG_SOLICITACOESCONSULTAPA;DSCNOMESEGURADO;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;DSCNOMESOCIAL;NAO
DELTA;SEG_SOLICITACOESCONSULTAPA;DSCPLACA;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;IDTDISPENSADO;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;IDTEVENTOCOMPOSTO;NAO
DELTA;SEG_SOLICITACOESCONSULTAPA;IDTEXIBIDO;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;IDTITEMAUSENTE;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;IDTLIBERADO;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;IDTRESOLVIDO;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;NUMANOMODELO;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;NUMAPOLICE;SIM
DELTA;SEG_SOLICITACOESCONSULTAPA;NUMCHASSIS;SIM
DELTA;SEG_STATUSATENDIMENTO;CODPROXIMOSTATUS;SIM
DELTA;SEG_STATUSATENDIMENTO;CODSTATUSATENDIMENTO;SIM
DELTA;SEG_STATUSATENDIMENTO;DSCFATORGERADOR;NAO
DELTA;SEG_STATUSATENDIMENTO;DSCIMAGEMSTATUS;NAO
DELTA;SEG_STATUSATENDIMENTO;DSCIMAGEMSTATUSOFF;NAO
DELTA;SEG_STATUSATENDIMENTO;DSCPLSQLDATPRAZO;NAO
DELTA;SEG_STATUSATENDIMENTO;DSCRESPONSAVELSTATUS;SIM
DELTA;SEG_STATUSATENDIMENTO;DSCSTATUSATENDIMENTO;SIM
DELTA;SEG_STATUSATENDIMENTO;IDTATIVO;SIM
DELTA;SEG_STATUSATENDIMENTO;IDTENVIAEMAIL;SIM
DELTA;SEG_STATUSATENDIMENTO;IDTENVIASMS;SIM
